ID,Node1,Node2,Marker
535,6385,6506,0
536,6385,6634,0
537,6570,6506,0
538,6326,6827,0
539,6326,6920,0
540,6737,6920,0
541,6737,6827,0
542,6737,6326,0
543,6920,6827,0
544,6286,6429,0
545,6286,6287,0
546,6446,6287,0
547,6446,6429,0
548,6446,6286,0
549,6287,6429,0
550,4405,4692,0
551,4405,4296,0
552,4059,4296,0
553,4059,4692,0
554,4059,4405,0
555,4296,4692,0
556,3955,4315,0
557,3955,3859,0
558,4136,3859,0
559,4136,4315,0
560,4136,3955,0
561,3859,4315,0
562,2442,2705,0
563,2442,2281,0
564,2365,2281,0
565,2365,2705,0
566,2365,2442,0
567,2281,2705,0
568,6941,6905,0
569,6941,7069,0
570,7111,7069,0
571,7111,6905,0
572,7111,6941,0
573,7069,6905,0
574,2787,2430,0
575,2787,2007,0
576,3544,2007,0
577,3544,2430,0
578,3544,2787,0
579,2007,2430,0
580,4303,4195,0
581,4303,4465,0
582,4073,4465,0
583,4073,4195,0
584,4073,4303,0
585,4465,4195,0
586,2608,2599,0
587,2608,2613,0
588,2654,2613,0
589,2654,2599,0
590,2654,2608,0
591,2613,2599,0
592,8300,8063,0
593,8300,8340,0
594,7832,8340,0
595,7832,8063,0
596,7832,8300,0
597,8340,8063,0
598,8359,8289,0
599,8359,9010,0
600,7286,9010,0
601,7286,8289,0
602,7286,8359,0
603,9010,8289,0
604,5868,5995,0
605,5868,6224,0
606,5791,6224,0
607,5791,5995,0
608,5791,5868,0
609,6224,5995,0
610,8333,8147,0
611,8333,8077,0
612,8048,8077,0
613,8048,8147,0
614,8048,8333,0
615,8077,8147,0
616,4402,4731,0
617,4402,4764,0
618,5146,4764,0
619,5146,4731,0
620,5146,4402,0
621,4764,4731,0
622,10710,10711,0
623,10710,10598,0
624,10622,10598,0
625,10622,10711,0
626,10622,10710,0
627,10598,10711,0
628,9350,9394,0
629,9350,9152,0
630,9061,9152,0
631,9061,9394,0
632,9061,9350,0
633,9152,9394,0
634,3735,3729,0
635,3735,4078,0
636,3586,4078,0
637,3586,3729,0
638,3586,3735,0
639,4078,3729,0
640,8402,8379,0
641,8402,7802,0
642,7926,7802,0
643,7926,8379,0
644,7926,8402,0
645,7802,8379,0
646,10348,9891,0
647,10348,10858,0
648,10716,10858,0
649,10716,9891,0
650,10716,10348,0
651,10858,9891,0
652,12750,13098,0
653,12750,13159,0
654,13036,13159,0
655,13036,13098,0
656,13036,12750,0
657,13159,13098,0
658,11152,11088,0
659,11152,11056,0
660,10849,11056,0
661,10849,11088,0
662,10849,11152,0
663,11056,11088,0
664,6417,6378,0
665,6417,6354,0
666,6303,6354,0
667,6303,6378,0
668,6303,6417,0
669,6354,6378,0
670,2688,2813,0
671,2688,2807,1
672,2578,2807,0
673,2578,2813,0
674,2578,2688,0
675,2807,2813,0
676,10654,10650,0
677,10654,10658,0
678,10505,10658,0
679,10505,10650,0
680,10505,10654,0
681,10658,10650,0
682,6984,7193,0
683,6984,7477,0
684,7348,7477,0
685,7348,7193,0
686,7348,6984,0
687,7477,7193,0
688,6514,6322,0
689,6514,6361,0
690,6390,6361,0
691,6390,6322,0
692,6390,6514,0
693,6361,6322,0
694,4267,4161,0
695,4267,4265,0
696,4083,4265,0
697,4083,4161,0
698,4083,4267,0
699,4265,4161,0
700,12573,12528,0
701,12573,12484,0
702,12814,12484,0
703,12814,12528,0
704,12814,12573,0
705,12484,12528,0
706,9368,9145,0
707,9368,9128,0
708,9229,9128,0
709,9229,9145,0
710,9229,9368,0
711,9128,9145,0
712,6145,6250,0
713,6145,6131,0
714,6103,6131,0
715,6103,6250,0
716,6103,6145,0
717,6131,6250,0
718,6189,5686,0
719,6189,6156,0
720,6227,6156,0
721,6227,5686,0
722,6227,6189,0
723,6156,5686,0
724,1669,2054,1
725,1669,1969,0
726,1832,1969,0
727,1832,2054,0
728,1832,1669,0
729,1969,2054,0
730,9471,9320,0
731,9471,9004,0
732,9419,9004,0
733,9419,9320,0
734,9419,9471,0
735,9004,9320,0
736,5637,6080,0
737,5637,5906,0
738,5918,5906,0
739,5918,6080,0
740,5906,6080,0
741,8012,8114,0
742,8012,8092,0
743,8378,8092,0
744,8378,8114,0
745,8378,8012,0
746,8092,8114,0
747,259,399,0
748,259,526,0
749,199,526,0
750,199,399,0
751,199,259,0
752,526,399,0
753,5805,5762,0
754,5805,5871,0
755,5911,5871,0
756,5911,5762,0
757,5911,5805,0
758,5871,5762,0
759,11758,11526,0
760,11758,11511,0
761,11731,11511,0
762,11731,11526,0
763,11731,11758,0
764,11511,11526,0
765,2830,3214,0
766,2830,2767,0
767,2470,2767,0
768,2470,3214,0
769,2470,2830,0
770,2767,3214,0
771,6190,6042,0
772,6190,6374,0
773,6044,6374,0
774,6044,6042,0
775,6044,6190,0
776,6374,6042,0
777,5352,5319,0
778,5352,5057,0
779,5273,5057,0
780,5273,5319,0
781,5273,5352,0
782,5057,5319,0
783,9334,9326,0
784,9334,9438,0
785,9576,9438,0
786,9576,9326,0
787,9576,9334,0
788,9438,9326,0
789,10288,10357,0
790,10288,10243,0
791,10261,10243,0
792,10261,10357,0
793,10261,10288,0
794,10243,10357,0
795,8842,8697,0
796,8842,9117,0
797,8970,9117,0
798,8970,8697,0
799,9117,8697,0
800,13008,12920,0
801,13008,13347,0
802,13020,13347,0
803,13020,12920,0
804,13020,13008,0
805,13347,12920,0
806,3886,4122,0
807,3886,4125,0
808,4043,4125,0
809,4043,4122,0
810,4043,3886,0
811,4125,4122,0
812,12489,12667,0
813,12489,12411,0
814,12385,12411,0
815,12385,12667,0
816,12385,12489,0
817,12411,12667,0
818,3192,3525,0
819,3192,3400,0
820,3461,3400,0
821,3461,3525,0
822,3461,3192,0
823,3400,3525,0
824,9044,9295,0
825,9044,9322,0
826,9131,9322,0
827,9131,9295,0
828,9131,9044,0
829,9322,9295,0
830,9471,9151,0
831,9004,9151,0
832,9151,9320,0
833,7776,7976,0
834,7776,8124,0
835,7780,8124,0
836,7780,7976,0
837,7780,7776,0
838,8124,7976,0
839,4284,4261,0
840,4284,4382,0
841,4367,4382,0
842,4367,4261,0
843,4367,4284,0
844,4382,4261,0
845,5798,6148,0
846,5798,5930,0
847,6216,6148,0
848,6216,5798,0
849,5930,6148,0
850,9417,9325,0
851,9417,9477,0
852,9336,9477,0
853,9336,9325,0
854,9336,9417,0
855,9477,9325,0
856,6651,6918,0
857,6651,6953,0
858,6931,6953,0
859,6931,6918,0
860,6931,6651,0
861,6953,6918,0
862,5806,5399,0
863,5806,5307,0
864,5728,5307,0
865,5728,5399,0
866,5728,5806,0
867,5307,5399,0
868,9260,9280,0
869,9260,9203,0
870,9130,9203,0
871,9130,9280,0
872,9130,9260,0
873,9203,9280,0
874,7908,8577,0
875,7908,8588,0
876,7681,8588,0
877,7681,8577,0
878,7681,7908,0
879,8588,8577,0
880,11080,10888,0
881,11080,11125,0
882,10838,11125,0
883,10838,10888,0
884,10838,11080,0
885,11125,10888,0
886,8688,8489,0
887,8688,8889,0
888,8469,8889,0
889,8469,8489,0
890,8469,8688,0
891,8889,8489,0
892,6167,6101,0
893,6167,6031,0
894,6419,6031,0
895,6419,6101,0
896,6419,6167,0
897,6031,6101,0
898,9075,9066,0
899,9075,9107,0
900,8966,9107,0
901,8966,9066,0
902,8966,9075,0
903,9107,9066,0
904,7774,7277,0
905,7774,7257,0
906,7774,7912,0
907,12009,11946,0
908,12009,11793,0
909,11995,11793,0
910,11995,11946,0
911,11995,12009,0
912,11793,11946,0
913,7789,7827,0
914,7789,7634,0
915,7893,7634,0
916,7893,7827,0
917,7893,7789,0
918,7634,7827,0
919,6271,6365,0
920,6271,5906,0
921,6085,5906,0
922,6085,6365,0
923,6085,6271,0
924,5906,6365,0
925,9846,9530,0
926,9846,9526,0
927,9470,9526,0
928,9470,9530,0
929,9470,9846,0
930,9526,9530,0
931,10200,9757,0
932,10200,9309,0
933,10018,9309,0
934,10018,9757,0
935,10018,10200,0
936,9309,9757,0
937,7475,7692,0
938,7475,7412,0
939,7832,7412,0
940,7832,7692,0
941,7832,7475,0
942,7412,7692,0
943,12340,12885,0
944,12340,11976,0
945,12568,11976,0
946,12568,12885,0
947,12568,12340,0
948,11976,12885,0
949,8481,8276,0
950,8481,8792,1
951,8382,8792,0
952,8382,8276,0
953,8382,8481,0
954,8792,8276,0
955,8346,8210,0
956,8346,8417,0
957,8339,8417,0
958,8339,8210,0
959,8339,8346,0
960,8417,8210,0
961,4399,4473,0
962,4399,4490,0
963,4591,4490,0
964,4591,4473,0
965,4591,4399,0
966,4490,4473,0
967,3036,2891,0
968,3036,2856,0
969,2894,2856,0
970,2894,2891,0
971,2894,3036,0
972,2856,2891,0
973,9072,9013,0
974,9072,9154,0
975,9021,9154,0
976,9021,9013,0
977,9021,9072,0
978,9154,9013,0
979,7864,7791,0
980,7864,7538,0
981,7938,7538,0
982,7938,7791,0
983,7938,7864,0
984,7538,7791,0
985,6255,6193,0
986,6255,6206,0
987,6332,6206,0
988,6332,6193,0
989,6332,6255,0
990,6206,6193,0
991,2347,2313,0
992,2347,2170,0
993,2308,2170,0
994,2308,2313,0
995,2308,2347,0
996,2170,2313,0
997,8968,8899,0
998,8968,9159,0
999,8913,9159,0
1000,8913,8899,0
1001,8913,8968,0
1002,9159,8899,0
1003,9177,9387,0
1004,9177,9385,0
1005,9348,9385,0
1006,9348,9387,0
1007,9348,9177,0
1008,9385,9387,0
1009,1023,993,0
1010,1023,938,0
1011,818,938,0
1012,818,993,0
1013,818,1023,0
1014,938,993,0
1015,6752,6817,0
1016,6752,14280,0
1017,7217,14280,0
1018,7217,6817,0
1019,7217,6752,0
1020,14280,6817,0
1021,5398,5245,0
1022,5398,5142,0
1023,5034,5142,0
1024,5034,5245,0
1025,5034,5398,0
1026,5142,5245,0
1027,1474,1088,0
1028,1474,995,0
1029,792,995,0
1030,792,1088,0
1031,792,1474,0
1032,995,1088,0
1033,6869,6614,0
1034,6869,7027,0
1035,6908,7027,0
1036,6908,6614,0
1037,6908,6869,0
1038,7027,6614,0
1039,4759,5102,0
1040,4759,4924,0
1041,4877,4924,0
1042,4877,5102,0
1043,4877,4759,0
1044,4924,5102,0
1045,3361,3372,0
1046,3361,3297,0
1047,3311,3297,0
1048,3311,3372,0
1049,3311,3361,0
1050,3297,3372,0
1051,10463,10462,0
1052,10463,10427,0
1053,10654,10427,0
1054,10654,10462,0
1055,10654,10463,0
1056,10427,10462,0
1057,2752,2605,0
1058,2752,2344,0
1059,2736,2344,0
1060,2736,2605,0
1061,2736,2752,0
1062,2344,2605,0
1063,424,359,0
1064,424,432,0
1065,337,432,0
1066,337,359,0
1067,337,424,0
1068,432,359,0
1069,4672,5139,0
1070,4672,5013,0
1071,5245,5013,0
1072,5245,5139,0
1073,5245,4672,0
1074,5013,5139,0
1075,9960,9896,0
1076,9960,9721,0
1077,9733,9721,0
1078,9733,9896,0
1079,9733,9960,0
1080,9721,9896,0
1081,7444,7534,0
1082,7444,7379,0
1083,7584,7379,0
1084,7584,7534,0
1085,7584,7444,0
1086,7379,7534,0
1087,9330,9406,0
1088,9330,9396,0
1089,9483,9396,0
1090,9483,9330,0
1091,9396,9406,0
1092,9591,9788,0
1093,9591,9882,0
1094,9678,9882,0
1095,9678,9788,0
1096,9678,9591,0
1097,9882,9788,0
1098,7153,7131,0
1099,7153,7190,0
1100,6904,7190,0
1101,6904,7131,0
1102,6904,7153,0
1103,7190,7131,0
1104,9507,9420,0
1105,9507,9419,0
1106,9004,9420,0
1107,9004,9507,0
1108,9419,9420,0
1109,8990,9151,0
1110,8990,8826,0
1111,9004,8826,0
1112,9004,8990,0
1113,8826,9151,0
1114,9217,9187,0
1115,9217,8899,0
1116,9004,8899,0
1117,9004,9187,0
1118,9004,9217,0
1119,8899,9187,0
1120,11832,11583,0
1121,11832,11815,0
1122,11830,11815,0
1123,11830,11583,0
1124,11830,11832,0
1125,11815,11583,0
1126,9342,9524,0
1127,9342,9279,0
1128,9261,9279,0
1129,9261,9524,0
1130,9261,9342,0
1131,9279,9524,0
1132,9199,9043,0
1133,9199,9266,0
1134,9003,9266,0
1135,9003,9043,0
1136,9003,9199,0
1137,9266,9043,0
1138,2506,2516,0
1139,2506,2349,0
1140,2331,2349,0
1141,2331,2516,0
1142,2331,2506,0
1143,2349,2516,0
1144,1397,1517,0
1145,1397,1839,0
1146,1648,1839,0
1147,1648,1517,0
1148,1648,1397,0
1149,1839,1517,0
1150,4231,4435,0
1151,4231,4403,0
1152,4253,4403,0
1153,4253,4435,0
1154,4253,4231,0
1155,4403,4435,0
1156,10308,10254,0
1157,10308,10212,0
1158,10196,10212,0
1159,10196,10254,0
1160,10196,10308,0
1161,10212,10254,0
1162,8195,8218,0
1163,8195,8265,0
1164,8381,8265,0
1165,8381,8218,0
1166,8381,8195,0
1167,8265,8218,0
1168,9088,9030,0
1169,9088,8948,0
1170,9682,8948,0
1171,9682,9030,0
1172,9682,9088,0
1173,8948,9030,0
1174,13339,13280,0
1175,13339,13294,0
1176,13114,13294,0
1177,13114,13280,0
1178,13114,13339,0
1179,13294,13280,0
1180,9217,9437,0
1181,9217,9419,0
1182,9217,9320,0
1183,9437,9419,0
1184,9177,8960,0
1185,9177,9333,0
1186,9255,9333,0
1187,9255,8960,0
1188,9255,9177,0
1189,9333,8960,0
1190,9350,9605,0
1191,9350,9440,0
1192,9485,9440,0
1193,9485,9605,0
1194,9485,9350,0
1195,9440,9605,0
1196,11098,11525,0
1197,11098,11828,0
1198,11166,11828,0
1199,11166,11525,0
1200,11166,11098,0
1201,11828,11525,0
1202,1312,1404,0
1203,1312,1520,0
1204,1610,1520,0
1205,1610,1404,0
1206,1610,1312,0
1207,1520,1404,0
1208,10552,10560,0
1209,10552,10441,0
1210,10903,10441,0
1211,10903,10560,0
1212,10903,10552,0
1213,10441,10560,0
1214,6477,6190,0
1215,6477,6200,0
1216,6374,6200,0
1217,6374,6477,0
1218,6200,6190,0
1219,10200,10203,0
1220,9757,10203,0
1221,9309,10203,0
1222,11981,12569,0
1223,11981,12481,0
1224,12229,12481,0
1225,12229,12569,0
1226,12229,11981,0
1227,12481,12569,0
1228,8452,7992,0
1229,8452,8294,0
1230,9694,8294,0
1231,9694,7992,0
1232,9694,8452,0
1233,8294,7992,0
1234,10150,10264,0
1235,10150,10028,0
1236,10323,10028,0
1237,10323,10264,0
1238,10323,10150,0
1239,10028,10264,0
1240,13255,13219,0
1241,13255,13287,0
1242,13319,13287,0
1243,13319,13219,0
1244,13319,13255,0
1245,13287,13219,0
1246,10001,10198,0
1247,10001,9897,0
1248,9974,9897,0
1249,9974,10198,0
1250,9974,10001,0
1251,9897,10198,0
1252,11146,11352,0
1253,11146,11406,0
1254,10923,11406,0
1255,10923,11352,0
1256,10923,11146,0
1257,11406,11352,0
1258,11247,10727,0
1259,11247,11105,0
1260,10838,11105,0
1261,10838,10727,0
1262,10838,11247,0
1263,11105,10727,0
1264,5826,5694,0
1265,5826,5922,0
1266,5688,5922,0
1267,5688,5694,0
1268,5688,5826,0
1269,5922,5694,0
1270,10200,10225,0
1271,10200,10356,0
1272,10170,10356,0
1273,10170,10225,0
1274,10170,10200,0
1275,10356,10225,0
1276,6586,6560,0
1277,6586,6898,0
1278,6419,6898,0
1279,6419,6560,0
1280,6419,6586,0
1281,6898,6560,0
1282,4352,4459,0
1283,4352,4284,0
1284,4176,4284,0
1285,4176,4459,0
1286,4176,4352,0
1287,4284,4459,0
1288,11108,11035,0
1289,11108,11276,0
1290,11338,11276,0
1291,11338,11035,0
1292,11338,11108,0
1293,11276,11035,0
1294,1376,905,0
1295,1376,1475,0
1296,926,1475,0
1297,926,905,0
1298,926,1376,0
1299,1475,905,0
1300,11344,11465,0
1301,11344,11254,0
1302,11335,11254,0
1303,11335,11465,0
1304,11335,11344,0
1305,11254,11465,0
1306,4185,4173,0
1307,4185,4649,0
1308,4422,4649,0
1309,4422,4173,0
1310,4422,4185,0
1311,4649,4173,0
1312,3406,3708,0
1313,3406,3745,0
1314,4098,3745,0
1315,4098,3708,0
1316,4098,3406,0
1317,3745,3708,0
1318,11620,11772,0
1319,11620,11600,0
1320,11975,11600,0
1321,11975,11772,0
1322,11975,11620,0
1323,11600,11772,0
1324,10664,10662,0
1325,10664,10486,0
1326,10597,10486,0
1327,10597,10662,0
1328,10597,10664,0
1329,10486,10662,0
1330,4789,4103,0
1331,4789,3895,0
1332,4770,3895,0
1333,4770,4103,0
1334,4770,4789,0
1335,3895,4103,0
1336,10911,10933,0
1337,10911,10829,0
1338,10698,10829,0
1339,10698,10933,0
1340,10698,10911,0
1341,10829,10933,0
1342,4223,4181,0
1343,4223,3948,0
1344,3942,3948,0
1345,3942,4181,0
1346,3942,4223,0
1347,3948,4181,0
1348,11029,10915,0
1349,11029,10740,0
1350,10918,10740,0
1351,10918,10915,0
1352,10918,11029,0
1353,10740,10915,0
1354,5272,5222,0
1355,5272,5173,0
1356,5374,5173,0
1357,5374,5222,0
1358,5374,5272,0
1359,5173,5222,0
1360,2688,2632,0
1361,2688,2581,0
1362,2429,2581,0
1363,2429,2632,0
1364,2429,2688,0
1365,2581,2632,0
1366,6331,6498,0
1367,6331,6683,0
