ID Node1 Node2 Marker
214 2693 2762 0
215 2632 2631 0
216 3227 3107 0
217 3227 3070 0
218 3193 3070 0
219 3193 3107 0
220 3193 3227 0
221 3070 3107 0
222 1740 1896 0
223 1740 1903 0
224 1923 1903 0
225 1923 1896 0
226 1923 1740 0
227 1903 1896 0
228 2909 3116 0
229 2909 3084 0
230 3032 3084 0
231 3032 3116 0
232 3032 2909 0
233 3084 3116 0
234 2491 2558 0
235 2491 2483 0
236 2514 2483 0
237 2514 2558 0
238 2514 2491 0
239 2483 2558 0
240 2086 2129 0
241 2086 2025 0
242 2298 2025 0
243 2298 2129 0
244 2298 2086 0
245 2025 2129 0
246 3309 3157 0
247 3309 3237 1
248 3047 3237 1
249 3047 3157 0
250 3047 3309 1
251 3237 3157 0
252 2838 2935 0
253 2838 2572 0
254 2725 2572 0
255 2725 2935 0
256 2725 2838 0
257 2572 2935 0
258 880 808 0
259 880 681 0
260 964 681 0
261 964 808 0
262 964 880 0
263 681 808 0
264 2797 2784 0
265 2797 2893 0
266 2831 2893 0
267 2831 2784 0
268 2831 2797 0
269 2893 2784 0
270 167 152 0
271 167 4761 0
272 4779 4761 0
273 4779 152 0
274 4779 167 0
275 4761 152 0
276 3362 3307 0
277 3362 3325 0
278 3400 3325 0
279 3400 3307 0
280 3400 3362 0
281 3325 3307 0
282 2119 2149 0
283 2119 2121 0
284 1998 2121 0
285 1998 2149 0
286 1998 2119 0
287 2121 2149 0
288 171 310 0
289 171 70 0
290 215 70 0
291 215 310 0
292 215 171 0
293 70 310 0
294 2982 3116 0
295 2982 3149 0
296 2987 3149 0
297 2987 3116 0
298 2987 2982 0
299 3149 3116 0
300 1285 1468 0
301 1285 1433 0
302 1837 1433 0
303 1837 1468 0
304 1837 1285 0
305 1433 1468 0
306 3023 3004 0
307 3023 2984 0
308 2958 2984 0
309 2958 3004 0
310 2958 3023 0
311 2984 3004 0
312 2542 2606 0
313 2542 2487 0
314 2493 2487 0
315 2493 2606 0
316 2493 2542 0
317 2487 2606 0
318 2828 2886 0
319 2828 2785 0
320 2626 2785 0
321 2626 2886 0
322 2626 2828 0
323 2785 2886 0
324 2560 2575 0
325 2560 2626 0
326 2434 2626 0
327 2434 2575 0
328 2434 2560 0
329 2626 2575 0
330 3349 3461 0
331 3349 3316 0
332 3332 3316 0
333 3332 3461 0
334 3332 3349 0
335 3316 3461 0
336 4415 4362 1
337 4415 4478 0
338 4474 4478 0
339 4474 4362 0
340 4474 4415 0
341 4478 4362 0
342 4088 4085 0
343 4088 4154 0
344 3984 4154 0
345 3984 4085 0
346 3984 4088 0
347 4154 4085 0
348 4135 3883 0
349 4135 4011 0
350 4035 4011 0
351 4035 3883 0
352 4035 4135 0
353 4011 3883 0
354 3266 2967 0
355 3266 3081 0
356 3180 3081 0
357 3180 2967 0
358 3180 3266 0
359 3081 2967 0
360 2608 2670 0
361 2608 2692 0
362 2550 2692 0
363 2550 2670 0
364 2550 2608 0
365 2692 2670 0
366 2040 2120 0
367 2040 2109 0
368 2138 2109 0
369 2138 2120 0
370 2138 2040 0
371 2109 2120 0
372 816 657 0
373 816 973 0
374 895 973 0
375 895 657 0
376 895 816 0
377 973 657 0
378 819 842 0
379 819 814 0
380 820 814 0
381 820 842 0
382 820 819 0
383 814 842 0
384 3614 3628 0
385 3614 3557 0
386 3537 3557 0
387 3537 3628 0
388 3537 3614 0
389 3557 3628 0
390 3226 3041 0
391 3226 2932 0
392 3214 2932 0
393 3214 3041 0
394 3214 3226 0
395 2932 3041 0
396 3369 3560 0
397 3369 3704 0
398 3894 3704 0
399 3894 3560 0
400 3894 3369 0
401 3704 3560 0
402 3136 3279 0
403 3136 3328 0
404 3246 3328 0
405 3246 3279 0
406 3246 3136 0
407 3328 3279 0
408 2259 2354 0
409 2259 2352 0
410 2282 2352 0
411 2282 2354 0
412 2282 2259 0
413 2352 2354 0
414 2981 2933 0
415 2981 2984 0
416 2991 2984 0
417 2991 2933 0
418 2991 2981 0
419 2984 2933 0
420 2179 2248 0
421 2179 2121 0
422 2123 2121 0
423 2123 2248 0
424 2123 2179 0
425 2121 2248 0
426 2063 1940 0
427 2063 2012 0
428 2013 2012 0
429 2013 1940 0
430 2013 2063 0
431 2012 1940 0
432 4731 7 0
433 4731 45 0
434 61 45 0
435 61 7 0
436 61 4731 0
437 45 7 0
438 2636 2855 0
439 2636 2609 0
440 3096 2609 0
441 3096 2855 0
442 3096 2636 0
443 2609 2855 0
444 2542 2462 0
445 2542 2565 0
446 2629 2565 0
447 2629 2462 0
448 2629 2542 0
449 2565 2462 0
450 2680 2631 0
451 2680 2601 1
452 2632 2601 0
453 2632 2680 0
454 2601 2631 0
455 1152 1489 0
456 1152 1387 0
457 1352 1387 0
458 1352 1489 0
459 1352 1152 0
460 1387 1489 0
461 1463 1399 0
462 1463 1212 0
463 1455 1212 0
464 1455 1399 0
465 1455 1463 0
466 1212 1399 0
467 2628 2712 0
468 2628 2656 0
469 2548 2656 0
470 2548 2712 0
471 2548 2628 0
472 2656 2712 0
473 2179 2155 0
474 2497 2155 0
475 2497 2248 0
476 2497 2179 0
477 2155 2248 0
478 4627 4661 0
479 4627 4700 0
480 4749 4700 0
481 4749 4661 0
482 4749 4627 0
483 4700 4661 0
484 2982 2909 0
485 2987 2909 0
486 2828 2909 0
487 2828 2987 0
488 2809 2987 0
489 2809 2909 0
490 2809 2828 0
491 1718 1742 0
492 1718 1815 0
493 1776 1815 0
494 1776 1742 0
495 1776 1718 0
496 1815 1742 0
497 3032 2946 0
498 3032 2968 0
499 2934 2968 0
500 2934 2946 0
501 2934 3032 0
502 2968 2946 0
503 1664 1607 0
504 1664 1560 0
505 1615 1560 0
506 1615 1607 0
507 1615 1664 0
508 1560 1607 0
509 1697 1608 0
510 1697 1604 0
511 1625 1604 0
512 1625 1608 0
513 1625 1697 0
514 1604 1608 0
515 3219 3192 0
516 3219 3060 0
517 3047 3060 0
518 3047 3192 1
519 3047 3219 0
520 3060 3192 0
521 3006 3150 0
522 3006 3144 0
523 3052 3144 0
524 3052 3150 0
525 3052 3006 0
526 3144 3150 0
527 3309 3192 1
528 3309 3219 0
529 2819 2805 0
530 2819 2858 0
531 2882 2858 0
532 2882 2805 1
533 2882 2819 0
534 2858 2805 0
535 2408 2325 0
536 2408 2386 0
537 2464 2386 0
538 2464 2325 0
539 2464 2408 0
540 2386 2325 0
541 3271 3279 0
542 3271 3569 0
543 3328 3569 0
544 3328 3271 0
545 3569 3279 0
546 2073 1946 0
547 2073 2174 0
548 1671 2174 0
549 1671 1946 0
550 1671 2073 0
551 2174 1946 0
552 999 964 0
553 999 909 0
554 1090 909 0
555 1090 964 0
556 1090 999 0
557 909 964 0
558 1361 1448 0
559 1361 1537 0
560 1564 1537 0
561 1564 1448 0
562 1564 1361 0
563 1537 1448 0
564 2509 2586 0
565 2509 2779 0
566 2475 2779 0
567 2475 2586 0
568 2475 2509 0
569 2779 2586 0
570 2930 3025 0
571 2930 2717 0
572 2855 2717 0
573 2855 3025 0
574 2855 2930 0
575 2717 3025 0
576 1348 1369 0
577 1348 1334 0
578 1594 1334 0
579 1594 1369 0
580 1594 1348 0
581 1334 1369 0
582 545 564 0
583 545 531 0
584 618 531 0
585 618 564 0
586 618 545 0
587 531 564 0
588 2627 2701 0
589 2627 2674 0
590 2531 2674 0
591 2531 2701 0
592 2531 2627 0
593 2674 2701 0
594 2568 2607 0
595 2568 2470 0
596 2654 2470 0
597 2654 2607 0
598 2654 2568 0
599 2470 2607 0
600 3006 2971 0
601 3006 2990 0
602 2996 2990 0
603 2996 2971 0
604 2996 3006 0
605 2990 2971 0
606 2448 2230 0
607 2448 2381 0
608 2289 2381 0
609 2289 2230 0
610 2289 2448 0
611 2381 2230 0
612 1120 1188 0
613 1120 1105 0
614 1027 1105 0
615 1027 1188 0
616 1027 1120 0
617 1105 1188 0
618 2680 2762 0
619 2680 2736 0
620 2693 2736 0
621 2693 2680 0
622 2736 2762 0
623 4429 4554 0
624 4429 4473 0
625 4446 4473 0
626 4446 4554 0
627 4446 4429 0
628 4473 4554 0
629 3998 3918 0
630 3998 4051 0
631 3951 4051 0
632 3951 3918 0
633 3951 3998 0
634 4051 3918 0
635 2928 2982 0
636 2928 2909 0
637 3116 2928 0
638 2406 2536 0
639 2406 2480 0
640 2468 2480 0
641 2468 2536 0
642 2468 2406 0
643 2480 2536 0
644 2369 2528 0
645 2369 2505 0
646 2462 2505 0
647 2462 2528 0
648 2462 2369 0
649 2505 2528 0
650 2538 3045 0
651 2538 2766 0
652 2426 2766 0
653 2426 3045 0
654 2426 2538 0
655 2766 3045 0
656 1119 1127 0
657 1119 1072 0
658 1207 1072 0
659 1207 1127 0
660 1207 1119 0
661 1072 1127 0
662 591 552 0
663 591 536 0
664 491 536 0
665 491 552 0
666 491 591 0
667 536 552 0
668 269 340 0
669 269 339 0
670 342 339 0
671 342 340 0
672 342 269 0
673 339 340 0
674 3652 3659 0
675 3652 3612 0
676 3605 3612 0
677 3605 3659 0
678 3605 3652 0
679 3612 3659 0
680 2592 2561 0
681 2592 2720 0
682 2785 2720 0
683 2785 2561 0
684 2785 2592 0
685 2720 2561 0
686 1980 1929 0
687 1980 2051 0
688 2046 2051 0
689 2046 1929 0
690 2046 1980 0
691 2051 1929 0
692 266 377 0
693 266 337 0
694 546 337 0
695 546 377 0
696 546 266 0
697 337 377 0
698 1406 1339 0
699 1406 1465 0
700 1503 1465 0
701 1503 1339 0
702 1503 1406 0
703 1465 1339 0
704 465 451 0
705 465 425 0
706 611 425 0
707 611 451 0
708 611 465 0
709 425 451 0
710 3244 3251 0
711 3244 3332 0
712 3217 3332 0
713 3217 3251 0
714 3217 3244 0
715 3332 3251 0
716 249 217 0
717 249 258 0
718 188 258 0
719 188 217 0
720 188 249 0
721 258 217 0
722 110 29 0
723 110 66 0
724 122 66 0
725 122 29 0
726 122 110 0
727 66 29 0
728 3675 3723 1
729 3675 3510 1
730 3571 3510 0
731 3571 3723 0
732 3571 3675 0
733 3510 3723 1
734 1986 1934 0
735 1986 1926 0
736 2128 1926 0
737 2128 1934 0
738 2128 1986 0
739 1926 1934 0
740 3049 2748 0
741 3049 3111 0
742 2706 3111 0
743 2706 2748 0
744 2706 3049 0
745 3111 2748 0
746 4104 4043 0
747 4104 4033 0
748 4086 4033 0
749 4086 4043 0
750 4086 4104 0
751 4033 4043 0
752 2707 2673 0
753 2707 2586 0
754 2918 2586 0
755 2918 2673 0
756 2918 2707 0
757 2586 2673 0
758 2357 2382 0
759 2357 2201 0
760 2173 2201 0
761 2173 2382 0
762 2173 2357 0
763 2201 2382 0
764 3557 3552 0
765 3557 3285 0
766 3394 3285 0
767 3394 3552 0
768 3394 3557 0
769 3285 3552 0
770 1529 1442 0
771 1529 1519 0
772 1437 1519 0
773 1437 1442 0
774 1437 1529 0
775 1519 1442 0
776 2828 2720 0
777 2726 2785 0
778 2726 2720 0
779 2726 2828 0
780 3099 2938 0
781 3099 3038 0
782 2929 3038 0
783 2929 2938 0
784 2929 3099 0
785 3038 2938 0
786 1190 1257 0
787 1190 1279 0
788 1220 1279 0
789 1220 1257 0
790 1220 1190 0
791 1279 1257 0
792 2248 2368 0
793 2248 2149 0
794 2121 2368 0
795 2149 2368 0
796 3265 3045 0
797 3265 3180 0
798 3206 3180 0
799 3206 3045 0
800 3206 3265 0
801 3180 3045 0
802 2166 2126 0
803 2166 2163 0
804 2202 2163 0
805 2202 2126 0
806 2202 2166 0
807 2163 2126 0
808 1949 1930 0
809 1949 1954 0
810 1940 1954 0
811 1940 1930 0
812 1940 1949 0
813 1954 1930 0
814 1216 1296 0
815 1216 1386 0
816 1252 1386 0
817 1252 1296 0
818 1252 1216 0
819 1386 1296 0
820 2348 2229 0
821 2348 2307 0
822 2301 2307 0
823 2301 2229 0
824 2301 2348 0
825 2307 2229 0
826 1489 1528 0
827 1489 1241 0
828 1380 1241 0
829 1380 1528 0
830 1380 1489 0
831 1241 1528 0
832 701 915 0
833 701 1213 0
834 1009 1213 0
835 1009 915 0
836 1009 701 0
837 1213 915 0
838 4387 4143 0
839 4387 4392 0
840 4396 4392 0
841 4396 4143 0
842 4396 4387 0
843 4392 4143 0
844 283 273 0
845 283 338 0
846 488 338 1
847 488 273 1
848 488 283 0
849 338 273 1
850 534 464 0
851 534 813 0
852 677 813 0
853 677 464 0
854 677 534 0
855 813 464 0
856 1863 1910 0
857 1863 2028 0
858 1991 2028 0
859 1991 1910 0
860 1991 1863 0
861 2028 1910 0
862 2549 2608 0
863 2549 2661 0
864 2594 2661 0
865 2594 2608 0
866 2594 2549 0
867 2661 2608 0
868 1853 1616 0
869 1853 1655 0
870 1722 1655 0
871 1722 1616 0
872 1722 1853 0
873 1655 1616 0
874 3977 4072 0
875 3977 3980 0
876 4010 3980 0
877 4010 4072 0
878 4010 3977 0
879 3980 4072 0
880 3769 4045 1
881 3769 3824 0
882 3905 3824 0
883 3905 4045 0
884 3905 3769 0
885 3824 4045 0
886 4377 4430 0
887 4377 4271 0
888 4432 4271 0
889 4432 4430 0
890 4432 4377 0
891 4271 4430 0
892 3990 4089 0
893 3990 4124 0
894 4138 4124 0
895 4138 4089 0
896 4138 3990 0
897 4124 4089 0
898 176 308 0
899 176 282 0
900 135 282 0
901 135 308 0
902 282 308 0
903 2235 2368 0
904 2235 2300 0
905 2251 2300 0
906 2251 2368 0
907 2251 2235 0
908 2300 2368 0
909 3086 3186 0
910 3086 3073 0
911 3184 3073 0
912 3184 3186 0
913 3184 3086 0
914 3073 3186 0
915 2528 2642 0
916 2528 2649 0
917 2704 2649 0
918 2704 2642 0
919 2704 2528 0
920 2649 2642 0
921 4024 4089 0
922 4024 3974 0
923 4051 3974 0
924 4051 4089 0
925 4051 4024 0
926 3974 4089 0
927 1850 1719 0
928 1850 1831 0
929 2018 1831 0
930 2018 1719 0
931 2018 1850 0
932 1831 1719 0
933 3314 3190 0
934 3314 3162 0
935 3318 3162 0
936 3318 3190 0
937 3318 3314 0
938 3162 3190 0
939 4716 4762 0
940 4716 4803 0
941 4710 4803 0
942 4710 4762 0
943 4710 4716 0
944 4803 4762 0
945 4421 4276 0
946 4421 4323 0
947 4263 4323 0
948 4263 4276 0
949 4263 4421 0
950 4323 4276 0
951 1948 1990 0
952 1948 1840 0
953 1845 1840 0
954 1845 1990 0
955 1845 1948 0
956 1840 1990 0
957 1435 1465 0
958 1435 1460 0
959 1515 1460 0
960 1515 1465 0
961 1515 1435 0
962 1460 1465 0
963 3437 3429 0
964 3437 3415 0
965 3455 3415 0
966 3455 3429 0
967 3455 3437 0
968 3415 3429 0
969 2207 2294 0
970 2207 2218 0
971 2180 2218 0
972 2180 2294 0
973 2180 2207 0
974 2218 2294 0
975 3000 3167 0
976 3000 3225 0
977 3249 3225 0
978 3249 3167 0
979 3249 3000 0
980 3225 3167 0
981 1102 958 0
982 1102 933 0
983 866 933 0
984 866 958 0
985 866 1102 0
986 933 958 0
987 1815 1855 0
988 1815 1908 0
989 1932 1908 0
990 1932 1855 0
991 1932 1815 0
992 1908 1855 0
993 2686 2672 0
994 2686 2698 0
995 2724 2698 0
996 2724 2672 0
997 2724 2686 0
998 2698 2672 0
999 3374 3453 0
1000 3374 3399 0
1001 3440 3399 0
1002 3440 3453 0
1003 3440 3374 0
1004 3399 3453 0
1005 3349 3305 0
1006 3349 3048 0
1007 3252 3048 0
1008 3252 3305 0
1009 3252 3349 0
1010 3048 3305 0
1011 2928 2918 0
1012 2928 2841 0
1013 2726 2841 0
1014 2726 2918 0
1015 2726 2928 0
1016 2841 2918 0
1017 1883 1829 0
1018 1883 1851 0
1019 1733 1851 0
1020 1733 1829 0
1021 1733 1883 0
1022 1851 1829 0
1023 1421 1441 0
1024 1421 1348 0
1025 1353 1348 0
1026 1353 1441 0
1027 1353 1421 0
1028 1348 1441 0
1029 4548 4583 0
1030 4548 4584 0
1031 4544 4584 0
1032 4544 4583 0
1033 4544 4548 0
1034 4584 4583 0
1035 4497 4496 0
1036 4497 4507 0
1037 4585 4507 0
1038 4585 4496 0
1039 4585 4497 0
1040 4507 4496 0
1041 2181 2054 0
1042 2181 1875 0
1043 2171 1875 0
1044 2171 2054 0
1045 2171 2181 0
1046 1875 2054 0
1047 2773 2823 0
1048 2773 2907 0
1049 2847 2907 0
1050 2847 2823 0
1051 2847 2773 0
1052 2907 2823 0
1053 4570 4673 0
1054 4570 4569 0
1055 4553 4569 0
1056 4553 4673 0
1057 4553 4570 0
1058 4569 4673 0
1059 4281 4237 0
1060 4281 4204 0
1061 4177 4204 0
1062 4177 4237 0
1063 4177 4281 0
1064 4204 4237 0
1065 2801 2685 0
1066 2801 2702 0
1067 2715 2702 0
1068 2715 2685 0
1069 2715 2801 0
1070 2702 2685 0
1071 566 452 0
1072 566 734 0
1073 506 734 0
1074 506 452 0
1075 506 566 0
1076 734 452 1
1077 3739 3827 0
1078 3739 3854 0
1079 3755 3854 0
1080 3755 3827 0
1081 3755 3739 0
1082 3854 3827 0
1083 3178 3137 0
1084 3157 3137 0
1085 3157 3155 0
1086 3157 3178 0
1087 3137 3155 0
1088 3379 3447 0
1089 3379 3466 0
1090 3432 3466 0
1091 3432 3447 0
1092 3432 3379 0
1093 1421 1505 0
1094 1421 1524 0
1095 1534 1524 0
1096 1534 1505 0
1097 1534 1421 0
1098 1524 1505 0
1099 311 255 0
1100 311 161 0
1101 276 161 0
1102 276 255 0
1103 276 311 0
1104 161 255 0
1105 2610 2556 0
1106 2610 2471 0
1107 2677 2471 0
1108 2677 2556 0
1109 2677 2610 0
1110 2471 2556 0
1111 2141 2189 0
1112 2141 1990 0
1113 2142 1990 0
1114 2142 2189 0
1115 2142 2141 0
1116 1990 2189 0
1117 3977 3814 0
1118 3977 3765 0
1119 3995 3765 0
1120 3995 3814 0
1121 3995 3977 0
1122 3765 3814 0
1123 4037 3987 0
1124 4037 4105 0
1125 4009 4105 0
1126 4009 3987 0
1127 4009 4037 0
1128 4105 3987 0
1129 2586 2592 0
1130 2779 2592 0
1131 2592 2475 0
1132 2553 2567 0
1133 2553 2660 0
1134 2681 2567 0
1135 2681 2553 0
1136 2660 2567 0
1137 911 539 0
1138 911 541 0
1139 367 541 0
1140 367 539 0
1141 367 911 0
1142 541 539 0
1143 4570 4363 0
1144 4462 4673 0
1145 4462 4363 0
1146 4462 4570 0
1147 4673 4363 0
1148 3327 3257 0
1149 3327 3460 0
1150 3351 3460 0
1151 3351 3257 0
1152 3351 3327 0
1153 3460 3257 1
1154 3416 3393 0
1155 3416 3419 0
1156 3472 3419 0
1157 3472 3393 0
1158 3472 3416 0
1159 3419 3393 0
1160 2553 2703 0
1161 760 757 0
1162 760 783 0
1163 859 783 0
1164 859 757 0
1165 859 760 0
1166 783 757 0
1167 230 141 0
1168 230 144 0
1169 186 144 0
1170 186 141 0
1171 186 230 0
1172 144 141 0
1173 2243 2175 0
1174 2243 2178 0
1175 2180 2178 0
1176 2180 2175 0
1177 2180 2243 0
1178 2178 2175 0
1179 3571 3577 0
1180 3511 3577 0
1181 3511 3510 0
1182 3511 3571 0
1183 3577 3510 0
1184 4075 4017 0
1185 4075 4131 0
1186 4021 4131 0
1187 4021 4017 0
1188 4021 4075 0
1189 4131 4017 0
1190 3833 3656 0
1191 3833 3525 0
1192 3445 3525 0
1193 3445 3656 0
1194 3445 3833 0
1195 3525 3656 0
1196 338 451 1
1197 421 451 0
1198 421 488 0
1199 421 338 0
1200 451 488 1
1201 3262 3240 0
1202 3262 3278 0
1203 3230 3278 0
1204 3230 3240 0
1205 3230 3262 0
1206 3278 3240 0
1207 3005 3070 0
1208 3005 3036 0
1209 3038 3036 0
1210 3038 3070 0
1211 3038 3005 0
1212 3036 3070 0
1213 4526 4723 0
1214 4526 4533 0
1215 4590 4533 0
1216 4590 4723 0
1217 4590 4526 0
1218 4533 4723 0
1219 4826 80 0
1220 4826 3075 0
1221 4691 3075 0
1222 4691 80 0
1223 4691 4826 0
1224 3075 80 0
1225 2976 3132 0
1226 2976 2927 0
1227 3046 2927 0
1228 3046 3132 0
1229 3046 2976 0
1230 2927 3132 0
1231 3500 3610 0
1232 3500 3391 0
1233 3622 3391 0
1234 3622 3610 0
1235 3622 3500 0
1236 3391 3610 0
1237 2620 2687 0
1238 2620 2602 0
1239 2464 2602 0
1240 2464 2687 0
1241 2464 2620 0
1242 2602 2687 0
1243 4380 4350 0
1244 4380 4310 0
1245 4264 4310 0
1246 4264 4350 0
1247 4264 4380 0
1248 4310 4350 0
1249 4595 4513 0
1250 4595 4750 0
1251 4579 4750 0
1252 4579 4513 0
1253 4579 4595 0
1254 4750 4513 0
1255 2973 3055 0
1256 2973 2894 0
1257 3014 2894 0
1258 3014 3055 0
1259 3014 2973 0
1260 2894 3055 0
1261 145 103 1
1262 145 4647 0
1263 4563 4647 0
1264 4563 103 1
1265 4563 145 1
1266 4647 103 1
1267 4794 4832 0
1268 4794 12 0
1269 154 12 0
1270 154 4832 0
1271 154 4794 0
1272 12 4832 0
1273 3530 3472 0
1274 3530 3623 0
1275 3498 3623 0
1276 3498 3472 0
1277 3498 3530 0
1278 3623 3472 0
1279 4227 3872 0
1280 4227 4175 0
1281 4482 4175 0
1282 4482 3872 0
1283 4482 4227 0
1284 4175 3872 0
1285 4049 4208 0
1286 4049 4179 0
1287 4121 4179 0
1288 4121 4208 0
1289 4121 4049 0
1290 4179 4208 0
1291 1656 1890 0
1292 1656 1586 0
1293 1591 1586 0
1294 1591 1890 0
1295 1591 1656 0
1296 1586 1890 0
1297 2477 2481 0
1298 2477 2667 0
1299 2562 2667 0
1300 2562 2481 0
1301 2562 2477 0
1302 2667 2481 0
1303 1842 1798 0
1304 1842 1734 0
1305 1746 1734 0
1306 1746 1798 0
1307 1746 1842 0
1308 1734 1798 0
1309 3591 3164 0
1310 3591 3311 0
1311 3464 3311 0
1312 3464 3164 0
1313 3464 3591 0
1314 3311 3164 0
1315 2909 3149 0
1316 3084 3149 0
1317 4009 4043 0
1318 4009 3998 0
1319 4133 3998 0
1320 4133 4043 0
1321 4133 4009 0
1322 3998 4043 0
1323 1745 1689 0
1324 1745 1786 0
1325 1724 1786 0
1326 1724 1689 0
1327 1724 1745 1
1328 1786 1689 0
1329 4064 4025 0
1330 4064 4289 0
1331 4203 4289 0
1332 4203 4025 0
1333 4203 4064 0
1334 4289 4025 0
1335 2297 3045 0
1336 2297 3075 0
1337 3133 3075 0
1338 3133 3045 0
1339 3133 2297 0
1340 3075 3045 0
1341 3017 3099 0
1342 3017 2999 0
1343 3073 2999 0
1344 3073 3099 0
1345 3073 3017 0
1346 2999 3099 0
1347 2810 2787 0
1348 2666 2798 0
1349 2666 2787 0
1350 2666 2810 0
1351 2798 2787 0
1352 2538 2714 0
1353 2538 2451 0
1354 2786 2451 0
1355 2786 2714 0
1356 2786 2538 0
1357 2451 2714 0
1358 4363 4309 0
1359 4363 4500 0
1360 4462 4500 0
1361 4462 4309 0
1362 4500 4309 0
1363 4475 4526 0
1364 4475 4507 0
1365 4518 4507 0
1366 4518 4526 0
1367 4518 4475 0
1368 4507 4526 0
1369 2078 2136 0
1370 2078 2131 0
1371 2124 2131 0
1372 2124 2136 0
1373 2124 2078 0
1374 2131 2136 0
1375 1545 1608 0
1376 1545 1522 0
1377 1521 1522 0
1378 1521 1608 0
1379 1521 1545 0
1380 1522 1608 0
1381 2568 2638 0
1382 2568 2645 0
1383 2587 2645 0
1384 2587 2638 0
1385 2587 2568 0
1386 2645 2638 0
1387 4398 4502 0
1388 4398 4589 0
1389 4500 4589 0
1390 4500 4502 0
1391 4500 4398 0
